SampleID	Study_ID	Publication	study_accession	Study_Origin	Gene	Plant_species	Family	Plant	Genotype	Habitat	Condition	instrument_model	library_layout	PlantbyStudy	read_count	sample_title	Year	Country	Harvest	Inoculation	Site	Seed_fraction	Time	Microbe_collection	Seed_number	Seed_mass	bray1	bray2	faith_pd	jaccard1	jaccard2	observed_otus	shannon	unweighted1	unweighted2	weighted1	weighted2	pielou_e
gyrB-Colvert-B1-2	Rochefort_A_2019	unpublished	PRJEB31617	IRHS	gyrB	Brassica napus	Brassicaceae	Rapeseed	Colvert	Seed	La Gruche	Illumina MiSeq	PAIRED	Rapeseed--Rochefort_A_2019			2016	France	Mechanical	NA	Field	Total		Soaking	1000	4	0.199725425	-0.032691087	14.49373412	0.123334225	-0.045651283	91	4.004424279	0.128541837	0.073484972	0.187566217	0.056693253	0.615327388
gyrB-Colvert-B1-3	Rochefort_A_2019	unpublished	PRJEB31617	IRHS	gyrB	Brassica napus	Brassicaceae	Rapeseed	Colvert	Seed	La Gruche	Illumina MiSeq	PAIRED	Rapeseed--Rochefort_A_2019			2016	France	Mechanical	NA	Field	Total		Soaking	1000	4	0.255710363	0.251121602	13.45583641	0.121334753	0.075040227	66	2.98038285	0.119455514	0.078319786	0.239067012	0.091393757	0.49308215
gyrB-Colvert-B1-4	Rochefort_A_2019	unpublished	PRJEB31617	IRHS	gyrB	Brassica napus	Brassicaceae	Rapeseed	Colvert	Seed	La Gruche	Illumina MiSeq	PAIRED	Rapeseed--Rochefort_A_2019			2016	France	Mechanical	NA	Field	Total		Soaking	1000	4	0.25806598	0.247745514	12.19724896	0.102757551	0.010081901	58	2.724909204	0.125035926	-0.06857705	0.242208097	0.107011121	0.465161838
gyrB-Colvert-B1-5	Rochefort_A_2019	unpublished	PRJEB31617	IRHS	gyrB	Brassica napus	Brassicaceae	Rapeseed	Colvert	Seed	La Gruche	Illumina MiSeq	PAIRED	Rapeseed--Rochefort_A_2019			2016	France	Mechanical	NA	Field	Total		Soaking	1000	4	0.192433946	-0.083360994	15.43243228	0.137935646	0.016310382	70	4.002367788	0.1179144	0.085961463	0.191530237	0.033803932	0.652991186
gyrB-Colvert-B2-1	Rochefort_A_2019	unpublished	PRJEB31617	IRHS	gyrB	Brassica napus	Brassicaceae	Rapeseed	Colvert	Seed	La Gruche	Illumina MiSeq	PAIRED	Rapeseed--Rochefort_A_2019			2016	France	Mechanical	NA	Field	Total		Soaking	1000	4	0.130793419	-0.143426216	17.54806821	0.125663166	-0.047309387	109	4.849949742	0.117273755	0.109662269	0.14168119	0.019542545	0.716580623
gyrB-Colvert-B2-2	Rochefort_A_2019	unpublished	PRJEB31617	IRHS	gyrB	Brassica napus	Brassicaceae	Rapeseed	Colvert	Seed	La Gruche	Illumina MiSeq	PAIRED	Rapeseed--Rochefort_A_2019			2016	France	Mechanical	NA	Field	Total		Soaking	1000	4	0.259591194	0.262942871	14.91096222	0.141850123	0.066881234	72	2.781594568	0.125131608	0.095806864	0.233018986	0.094703335	0.45083118
gyrB-Colvert-B2-3	Rochefort_A_2019	unpublished	PRJEB31617	IRHS	gyrB	Brassica napus	Brassicaceae	Rapeseed	Colvert	Seed	La Gruche	Illumina MiSeq	PAIRED	Rapeseed--Rochefort_A_2019			2016	France	Mechanical	NA	Field	Total		Soaking	1000	4	0.052570062	-0.239119479	16.45255068	0.105371652	-0.012314612	122	5.269308704	0.111938661	0.084944617	0.071767857	-0.025154636	0.760281114
gyrB-Colvert-B2-4	Rochefort_A_2019	unpublished	PRJEB31617	IRHS	gyrB	Brassica napus	Brassicaceae	Rapeseed	Colvert	Seed	La Gruche	Illumina MiSeq	PAIRED	Rapeseed--Rochefort_A_2019			2016	France	Mechanical	NA	Field	Total		Soaking	1000	4	0.207952914	-0.011437415	15.24007883	0.12240171	-0.046726113	78	4.180601887	0.124745242	0.073449901	0.177017255	0.009397693	0.665128776
gyrB-Colvert-B2-5	Rochefort_A_2019	unpublished	PRJEB31617	IRHS	gyrB	Brassica napus	Brassicaceae	Rapeseed	Colvert	Seed	La Gruche	Illumina MiSeq	PAIRED	Rapeseed--Rochefort_A_2019			2016	France	Mechanical	NA	Field	Total		Soaking	1000	4	0.157241545	-0.129073319	14.57539553	0.11945779	-0.047457411	89	4.461665295	0.131661237	0.041429502	0.142491695	-0.009389624	0.688982235
gyrB-Express-AF-1	Rochefort_A_2019	Rochefort et al 2019	PRJEB31617	IRHS	gyrB	Brassica napus	Brassicaceae	Rapeseed	Express	Seed	AF-Pepiniere	Illumina MiSeq	PAIRED	Rapeseed--Rochefort_A_2019			2016	France	Mechanical	NA	Field	Total		Soaking	1000	4	-0.525048872	0.209467072	30.95700803	-0.389906697	0.173978647	65	3.673556563	-0.578245082	0.020169955	-0.834746149	0.344282257	0.609985421
gyrB-Express-AF-2	Rochefort_A_2019	Rochefort et al 2019	PRJEB31617	IRHS	gyrB	Brassica napus	Brassicaceae	Rapeseed	Express	Seed	AF-Pepiniere	Illumina MiSeq	PAIRED	Rapeseed--Rochefort_A_2019			2016	France	Mechanical	NA	Field	Total		Soaking	1000	4	-0.494060963	0.181779107	21.537045	-0.366627133	0.152685563	72	3.886475439	-0.283633778	-0.124275807	-0.330813992	0.015472809	0.629906431
gyrB-Express-AF-3	Rochefort_A_2019	Rochefort et al 2019	PRJEB31617	IRHS	gyrB	Brassica napus	Brassicaceae	Rapeseed	Express	Seed	AF-Pepiniere	Illumina MiSeq	PAIRED	Rapeseed--Rochefort_A_2019			2016	France	Mechanical	NA	Field	Total		Soaking	1000	4	-0.491167759	0.174723486	35.7284538	-0.352778793	0.138730345	68	4.298003683	-0.57871464	0.008426004	-0.710156663	0.185289687	0.706041876
gyrB-Express-AF-4	Rochefort_A_2019	Rochefort et al 2019	PRJEB31617	IRHS	gyrB	Brassica napus	Brassicaceae	Rapeseed	Express	Seed	AF-Pepiniere	Illumina MiSeq	PAIRED	Rapeseed--Rochefort_A_2019			2016	France	Mechanical	NA	Field	Total		Soaking	1000	4	-0.486370466	0.170212248	42.53370616	-0.359797469	0.147838119	123	5.735784817	-0.589445139	0.035331788	-0.816977776	0.252154944	0.826182619
gyrB-Express-AF-5	Rochefort_A_2019	Rochefort et al 2019	PRJEB31617	IRHS	gyrB	Brassica napus	Brassicaceae	Rapeseed	Express	Seed	AF-Pepiniere	Illumina MiSeq	PAIRED	Rapeseed--Rochefort_A_2019			2016	France	Mechanical	NA	Field	Total		Soaking	1000	4	-0.546255496	0.234677154	28.73036296	-0.370021702	0.167956549	51	4.39011408	-0.580192995	0.019649687	-0.59463759	0.282028994	0.773939508
gyrB-Express-B1-1	Rochefort_A_2019	unpublished	PRJEB31617	IRHS	gyrB	Brassica napus	Brassicaceae	Rapeseed	Express	Seed	La Gruche	Illumina MiSeq	PAIRED	Rapeseed--Rochefort_A_2019			2016	France	Mechanical	NA	Field	Total		Soaking	1000	4	0.266445518	0.249034061	15.23673618	0.12728582	-0.028868109	74	2.957343623	0.115246217	0.097045345	0.236607736	0.099328985	0.476264729
gyrB-Express-B1-2	Rochefort_A_2019	unpublished	PRJEB31617	IRHS	gyrB	Brassica napus	Brassicaceae	Rapeseed	Express	Seed	La Gruche	Illumina MiSeq	PAIRED	Rapeseed--Rochefort_A_2019			2016	France	Mechanical	NA	Field	Total		Soaking	1000	4	0.261947686	0.151971331	11.77764583	0.138634592	0.156786181	36	2.698403846	0.131466602	0.064025979	0.251869708	0.112556892	0.521942551
gyrB-Express-B1-3	Rochefort_A_2019	unpublished	PRJEB31617	IRHS	gyrB	Brassica napus	Brassicaceae	Rapeseed	Express	Seed	La Gruche	Illumina MiSeq	PAIRED	Rapeseed--Rochefort_A_2019			2016	France	Mechanical	NA	Field	Total		Soaking	1000	4	0.224036384	0.225651659	11.33064749	0.131193452	0.061678332	48	3.279235675	0.145359439	0.026947639	0.216243773	0.058393565	0.587154466
gyrB-Express-B1-4	Rochefort_A_2019	unpublished	PRJEB31617	IRHS	gyrB	Brassica napus	Brassicaceae	Rapeseed	Express	Seed	La Gruche	Illumina MiSeq	PAIRED	Rapeseed--Rochefort_A_2019			2016	France	Mechanical	NA	Field	Total		Soaking	1000	4	0.120878018	-0.151011641	11.63973355	0.155222535	0.088668798	49	3.371686169	0.152148032	0.018992607	0.23775125	0.094821169	0.600509423
gyrB-Express-B1-5	Rochefort_A_2019	unpublished	PRJEB31617	IRHS	gyrB	Brassica napus	Brassicaceae	Rapeseed	Express	Seed	La Gruche	Illumina MiSeq	PAIRED	Rapeseed--Rochefort_A_2019			2016	France	Mechanical	NA	Field	Total		Soaking	1000	4	0.182992436	-0.157464793	13.42938133	0.072199728	-0.055938909	95	4.626799003	0.128248933	-0.058159359	0.148194643	0.007554237	0.70424668
gyrB-Express-B2-1	Rochefort_A_2019	unpublished	PRJEB31617	IRHS	gyrB	Brassica napus	Brassicaceae	Rapeseed	Express	Seed	La Gruche	Illumina MiSeq	PAIRED	Rapeseed--Rochefort_A_2019			2016	France	Mechanical	NA	Field	Total		Soaking	1000	4	0.187399602	-0.100334164	14.18414012	0.150260852	0.010861736	81	4.424733682	0.108014876	-0.035477333	0.134209378	0.003821997	0.697924033
gyrB-Express-B2-2	Rochefort_A_2019	unpublished	PRJEB31617	IRHS	gyrB	Brassica napus	Brassicaceae	Rapeseed	Express	Seed	La Gruche	Illumina MiSeq	PAIRED	Rapeseed--Rochefort_A_2019			2016	France	Mechanical	NA	Field	Total		Soaking	1000	4	0.238895695	0.166960229	12.76919071	0.101296391	-0.042547804	77	3.691552505	0.091296248	-0.044636531	0.176377178	0.038286586	0.589066259
gyrB-Express-B2-3	Rochefort_A_2019	unpublished	PRJEB31617	IRHS	gyrB	Brassica napus	Brassicaceae	Rapeseed	Express	Seed	La Gruche	Illumina MiSeq	PAIRED	Rapeseed--Rochefort_A_2019			2016	France	Mechanical	NA	Field	Total		Soaking	1000	4	0.219773961	0.286389986	9.499132962	0.118588492	0.078013386	48	2.756992499	0.11867673	-0.162064509	0.18620855	-0.04214144	0.49364566
gyrB-Express-B2-4	Rochefort_A_2019	unpublished	PRJEB31617	IRHS	gyrB	Brassica napus	Brassicaceae	Rapeseed	Express	Seed	La Gruche	Illumina MiSeq	PAIRED	Rapeseed--Rochefort_A_2019			2016	France	Mechanical	NA	Field	Total		Soaking	1000	4	0.212031275	0.305300885	10.61617241	0.065234165	0.041654402	43	2.612295591	0.141642279	-0.115166513	0.17804298	-0.069913092	0.481416906
gyrB-Express-B2-5	Rochefort_A_2019	unpublished	PRJEB31617	IRHS	gyrB	Brassica napus	Brassicaceae	Rapeseed	Express	Seed	La Gruche	Illumina MiSeq	PAIRED	Rapeseed--Rochefort_A_2019			2016	France	Mechanical	NA	Field	Total		Soaking	1000	4	0.21680834	0.033932699	14.53195129	0.139936283	-0.056909582	97	4.468077975	0.131153238	0.037855258	0.123425822	-0.017663346	0.676990452
gyrB-Major-AF-1	Rochefort_A_2019	Rochefort et al 2019	PRJEB31617	IRHS	gyrB	Brassica napus	Brassicaceae	Rapeseed	Major	Seed	AF-Pepiniere	Illumina MiSeq	PAIRED	Rapeseed--Rochefort_A_2019			2016	France	Mechanical	NA	Field	Total		Soaking	1000	4	-0.503979926	0.185579709	33.61681804	-0.412988147	0.184075301	67	5.529003415	-0.585210712	-0.000166013	-0.757378338	0.21673038	0.91146095
gyrB-Major-AF-5	Rochefort_A_2019	Rochefort et al 2019	PRJEB31617	IRHS	gyrB	Brassica napus	Brassicaceae	Rapeseed	Major	Seed	AF-Pepiniere	Illumina MiSeq	PAIRED	Rapeseed--Rochefort_A_2019			2016	France	Mechanical	NA	Field	Total		Soaking	1000	4	-0.500961321	0.190358997	23.0698296	-0.358219316	0.137910496	79	5.017520457	-0.274191568	-0.104799501	-0.376444638	-0.011371051	0.795954151
gyrB-Major-B1-1	Rochefort_A_2019	unpublished	PRJEB31617	IRHS	gyrB	Brassica napus	Brassicaceae	Rapeseed	Major	Seed	La Gruche	Illumina MiSeq	PAIRED	Rapeseed--Rochefort_A_2019			2016	France	Mechanical	NA	Field	Total		Soaking	1000	4	0.160861047	-0.156586415	13.60542515	0.146239995	0.017749845	71	4.293656585	0.137725807	0.080803331	0.133802688	0.005489062	0.698184251
gyrB-Major-B1-2	Rochefort_A_2019	unpublished	PRJEB31617	IRHS	gyrB	Brassica napus	Brassicaceae	Rapeseed	Major	Seed	La Gruche	Illumina MiSeq	PAIRED	Rapeseed--Rochefort_A_2019			2016	France	Mechanical	NA	Field	Total		Soaking	1000	4	0.209863928	-0.126072615	14.82546597	0.114537871	-0.001784147	91	4.286685079	0.137696019	0.050209461	0.181319825	0.03560886	0.658700115
gyrB-Major-B1-3	Rochefort_A_2019	unpublished	PRJEB31617	IRHS	gyrB	Brassica napus	Brassicaceae	Rapeseed	Major	Seed	La Gruche	Illumina MiSeq	PAIRED	Rapeseed--Rochefort_A_2019			2016	France	Mechanical	NA	Field	Total		Soaking	1000	4	0.096384027	-0.164510296	10.91685871	0.17940569	0.099287785	50	3.125687645	0.143276148	-0.093322079	0.246121138	0.104073856	0.553821277
gyrB-Major-B1-4	Rochefort_A_2019	unpublished	PRJEB31617	IRHS	gyrB	Brassica napus	Brassicaceae	Rapeseed	Major	Seed	La Gruche	Illumina MiSeq	PAIRED	Rapeseed--Rochefort_A_2019			2016	France	Mechanical	NA	Field	Total		Soaking	1000	4	0.214090322	0.226986857	12.04580978	0.12864921	0.048173495	55	3.319017208	0.139510877	0.040486192	0.208643156	0.05697342	0.574089379
gyrB-Major-B1-5	Rochefort_A_2019	unpublished	PRJEB31617	IRHS	gyrB	Brassica napus	Brassicaceae	Rapeseed	Major	Seed	La Gruche	Illumina MiSeq	PAIRED	Rapeseed--Rochefort_A_2019			2016	France	Mechanical	NA	Field	Total		Soaking	1000	4	0.261235588	0.18390033	11.78825476	0.150463934	0.126110495	42	2.571363574	0.146205568	0.014567977	0.248638174	0.119676214	0.476856864
gyrB-Major-B2-1	Rochefort_A_2019	unpublished	PRJEB31617	IRHS	gyrB	Brassica napus	Brassicaceae	Rapeseed	Major	Seed	La Gruche	Illumina MiSeq	PAIRED	Rapeseed--Rochefort_A_2019			2016	France	Mechanical	NA	Field	Total		Soaking	1000	4	0.252605754	0.294700838	12.15545039	0.150921003	0.057616126	54	2.230855809	0.124301937	-0.086965897	0.249133363	0.115689641	0.387645425
gyrB-Major-B2-2	Rochefort_A_2019	unpublished	PRJEB31617	IRHS	gyrB	Brassica napus	Brassicaceae	Rapeseed	Major	Seed	La Gruche	Illumina MiSeq	PAIRED	Rapeseed--Rochefort_A_2019			2016	France	Mechanical	NA	Field	Total		Soaking	1000	4	0.161717969	-0.101289385	13.09691559	0.096519847	-0.065023336	82	4.259737129	0.133298486	-0.044191902	0.131224547	-0.017676748	0.670027886
gyrB-Major-B2-3	Rochefort_A_2019	unpublished	PRJEB31617	IRHS	gyrB	Brassica napus	Brassicaceae	Rapeseed	Major	Seed	La Gruche	Illumina MiSeq	PAIRED	Rapeseed--Rochefort_A_2019			2016	France	Mechanical	NA	Field	Total		Soaking	1000	4	0.207993262	-0.04484861	14.83913466	0.108802385	-0.082188833	98	4.392823214	0.096580586	-0.012642294	0.153070624	-0.023343451	0.664099154
gyrB-Major-B2-4	Rochefort_A_2019	unpublished	PRJEB31617	IRHS	gyrB	Brassica napus	Brassicaceae	Rapeseed	Major	Seed	La Gruche	Illumina MiSeq	PAIRED	Rapeseed--Rochefort_A_2019			2016	France	Mechanical	NA	Field	Total		Soaking	1000	4	0.040077704	-0.249402794	13.77246255	0.122620134	0.018560338	89	4.969399611	0.124215549	-0.018078113	0.076651274	-0.021029809	0.76738792
gyrB-Major-B2-5	Rochefort_A_2019	unpublished	PRJEB31617	IRHS	gyrB	Brassica napus	Brassicaceae	Rapeseed	Major	Seed	La Gruche	Illumina MiSeq	PAIRED	Rapeseed--Rochefort_A_2019			2016	France	Mechanical	NA	Field	Total		Soaking	1000	4	0.260168217	0.265356473	15.1554944	0.126870924	0.0427489	58	2.452937679	0.105529498	0.108425519	0.234536768	0.105665403	0.418734318
gyrB-Mohican-AF-2	Rochefort_A_2019	Rochefort et al 2019	PRJEB31617	IRHS	gyrB	Brassica napus	Brassicaceae	Rapeseed	Mohican	Seed	AF-Pepiniere	Illumina MiSeq	PAIRED	Rapeseed--Rochefort_A_2019			2016	France	Mechanical		Field	Total		Soaking	1000	4	-0.428806879	0.119783732	34.98671631	-0.343792677	0.138372574	68	5.447600352	-0.578868312	0.016124684	-0.911723763	0.28321431	0.894888477
gyrB-Mohican-AF-3	Rochefort_A_2019	Rochefort et al 2019	PRJEB31617	IRHS	gyrB	Brassica napus	Brassicaceae	Rapeseed	Mohican	Seed	AF-Pepiniere	Illumina MiSeq	PAIRED	Rapeseed--Rochefort_A_2019			2016	France	Mechanical		Field	Total		Soaking	1000	4	-0.470535766	0.153277281	45.68321174	-0.354328509	0.12730863	133	6.091234141	-0.593974295	0.035578162	-0.532907265	-0.046320696	0.863357945
gyrB-Mohican-AF-4	Rochefort_A_2019	Rochefort et al 2019	PRJEB31617	IRHS	gyrB	Brassica napus	Brassicaceae	Rapeseed	Mohican	Seed	AF-Pepiniere	Illumina MiSeq	PAIRED	Rapeseed--Rochefort_A_2019			2016	France	Mechanical		Field	Total		Soaking	1000	4	-0.421691142	0.111828651	27.36892698	-0.323581859	0.094526428	117	5.593299995	-0.257963815	0.006644532	-0.396635711	-0.088765597	0.814119806
gyrB-Mohican-AF-5	Rochefort_A_2019	Rochefort et al 2019	PRJEB31617	IRHS	gyrB	Brassica napus	Brassicaceae	Rapeseed	Mohican	Seed	AF-Pepiniere	Illumina MiSeq	PAIRED	Rapeseed--Rochefort_A_2019			2016	France	Mechanical		Field	Total		Soaking	1000	4	-0.391778655	0.075450255	28.42626703	-0.34830547	0.107399893	43	4.8194669	-0.563647961	-0.009767113	-0.621106034	0.086340986	0.888173931
gyrB-Mohican-B1-1	Rochefort_A_2019	unpublished	PRJEB31617	IRHS	gyrB	Brassica napus	Brassicaceae	Rapeseed	Mohican	Seed	La Gruche	Illumina MiSeq	PAIRED	Rapeseed--Rochefort_A_2019			2016	France	Mechanical		Field	Total		Soaking	1000	4	0.077837688	-0.175638572	16.04836473	0.122564579	-0.077904872	106	5.047675412	0.135649997	0.09587168	0.091833571	-0.006952528	0.750257891
gyrB-Mohican-B1-3	Rochefort_A_2019	unpublished	PRJEB31617	IRHS	gyrB	Brassica napus	Brassicaceae	Rapeseed	Mohican	Seed	La Gruche	Illumina MiSeq	PAIRED	Rapeseed--Rochefort_A_2019			2016	France	Mechanical		Field	Total		Soaking	1000	4	0.253478994	0.261424383	11.67931219	0.078474684	0.062500713	48	2.452142798	0.109648051	-0.079535372	0.247881312	0.123376214	0.43906164
gyrB-Mohican-B1-4	Rochefort_A_2019	unpublished	PRJEB31617	IRHS	gyrB	Brassica napus	Brassicaceae	Rapeseed	Mohican	Seed	La Gruche	Illumina MiSeq	PAIRED	Rapeseed--Rochefort_A_2019			2016	France	Mechanical		Field	Total		Soaking	1000	4	0.254297294	0.119600996	13.80554262	0.14330722	-0.025367342	96	4.015140687	0.135365228	-0.035765997	0.19391664	0.051078717	0.609743896
gyrB-Mohican-B1-5	Rochefort_A_2019	unpublished	PRJEB31617	IRHS	gyrB	Brassica napus	Brassicaceae	Rapeseed	Mohican	Seed	La Gruche	Illumina MiSeq	PAIRED	Rapeseed--Rochefort_A_2019			2016	France	Mechanical		Field	Total		Soaking	1000	4	0.088301704	-0.171040655	14.31759276	0.114790345	-0.069481824	92	4.278021738	0.151913938	0.075427406	0.140408133	0.01686804	0.655780043
gyrB-Mohican-B2-1	Rochefort_A_2019	unpublished	PRJEB31617	IRHS	gyrB	Brassica napus	Brassicaceae	Rapeseed	Mohican	Seed	La Gruche	Illumina MiSeq	PAIRED	Rapeseed--Rochefort_A_2019			2016	France	Mechanical		Field	Total		Soaking	1000	4	0.175466044	-0.061278519	15.31138703	0.145417829	0.05030954	94	4.611297746	0.119035834	0.089761414	0.192546831	0.054881924	0.703522044
gyrB-Mohican-B2-2	Rochefort_A_2019	unpublished	PRJEB31617	IRHS	gyrB	Brassica napus	Brassicaceae	Rapeseed	Mohican	Seed	La Gruche	Illumina MiSeq	PAIRED	Rapeseed--Rochefort_A_2019			2016	France	Mechanical		Field	Total		Soaking	1000	4	0.215981481	0.012001193	16.38524338	0.098969318	-0.011712427	95	4.142722691	0.10091494	0.063149209	0.183496409	0.058582495	0.630565257
gyrB-Mohican-B2-3	Rochefort_A_2019	unpublished	PRJEB31617	IRHS	gyrB	Brassica napus	Brassicaceae	Rapeseed	Mohican	Seed	La Gruche	Illumina MiSeq	PAIRED	Rapeseed--Rochefort_A_2019			2016	France	Mechanical		Field	Total		Soaking	1000	4	0.219810309	0.008407654	15.81616711	0.098273009	-0.046293701	98	4.409877455	0.120607578	0.134682212	0.15770805	0.022822058	0.666677384
gyrB-Mohican-B2-4	Rochefort_A_2019	unpublished	PRJEB31617	IRHS	gyrB	Brassica napus	Brassicaceae	Rapeseed	Mohican	Seed	La Gruche	Illumina MiSeq	PAIRED	Rapeseed--Rochefort_A_2019			2016	France	Mechanical		Field	Total		Soaking	1000	4	0.228152838	0.029525715	11.53257012	0.201630979	0.104685823	63	3.29542173	0.148760103	-0.057363912	0.199597688	0.031317435	0.551324645
gyrB-Tenor-AF-2	Rochefort_A_2019	Rochefort et al 2019	PRJEB31617	IRHS	gyrB	Brassica napus	Brassicaceae	Rapeseed	Tenor	Seed	AF-Pepiniere	Illumina MiSeq	PAIRED	Rapeseed--Rochefort_A_2019			2016	France	Mechanical		Field	Total		Soaking	1000	4	-0.408163547	0.129392574	32.61394203	-0.338188124	0.107701625	57	4.711017801	-0.56293257	0.008696467	-0.856721134	0.283888592	0.807664432
gyrB-Tenor-AF-3	Rochefort_A_2019	Rochefort et al 2019	PRJEB31617	IRHS	gyrB	Brassica napus	Brassicaceae	Rapeseed	Tenor	Seed	AF-Pepiniere	Illumina MiSeq	PAIRED	Rapeseed--Rochefort_A_2019			2016	France	Mechanical		Field	Total		Soaking	1000	4	-0.426299082	0.116273463	44.79201859	-0.330754828	0.121707514	136	6.485836468	-0.580594888	0.058110132	-0.770920902	0.180956206	0.915114
gyrB-Tenor-AF-4	Rochefort_A_2019	Rochefort et al 2019	PRJEB31617	IRHS	gyrB	Brassica napus	Brassicaceae	Rapeseed	Tenor	Seed	AF-Pepiniere	Illumina MiSeq	PAIRED	Rapeseed--Rochefort_A_2019			2016	France	Mechanical		Field	Total		Soaking	1000	4	-0.484655359	0.180117749	45.27633847	-0.370219983	0.156245006	146	5.792016184	-0.599306938	0.028499346	-0.367390588	0.071158313	0.80558519
gyrB-Tenor-AF-5	Rochefort_A_2019	Rochefort et al 2019	PRJEB31617	IRHS	gyrB	Brassica napus	Brassicaceae	Rapeseed	Tenor	Seed	AF-Pepiniere	Illumina MiSeq	PAIRED	Rapeseed--Rochefort_A_2019			2016	France	Mechanical		Field	Total		Soaking	1000	4	-0.531526781	0.215874647	37.30194845	-0.391217285	0.175172421	96	5.337596112	-0.588799517	0.01322841	-0.448406847	0.164439227	0.810573502
gyrB-Tenor-B1-1	Rochefort_A_2019	unpublished	PRJEB31617	IRHS	gyrB	Brassica napus	Brassicaceae	Rapeseed	Tenor	Seed	La Gruche	Illumina MiSeq	PAIRED	Rapeseed--Rochefort_A_2019			2016	France	Mechanical		Field	Total		Soaking	1000	4	0.242496313	0.095076885	14.61578903	0.098926917	0.043819991	63	3.614391376	0.114947016	0.077069894	0.165487051	-0.036473129	0.604688324
gyrB-Tenor-B1-2	Rochefort_A_2019	unpublished	PRJEB31617	IRHS	gyrB	Brassica napus	Brassicaceae	Rapeseed	Tenor	Seed	La Gruche	Illumina MiSeq	PAIRED	Rapeseed--Rochefort_A_2019			2016	France	Mechanical		Field	Total		Soaking	1000	4	0.062340162	-0.226990427	23.0233347	0.088312702	-0.019910611	108	4.636811185	0.028910735	0.117763914	0.147562918	-0.006490527	0.686437958
gyrB-Tenor-B1-3	Rochefort_A_2019	unpublished	PRJEB31617	IRHS	gyrB	Brassica napus	Brassicaceae	Rapeseed	Tenor	Seed	La Gruche	Illumina MiSeq	PAIRED	Rapeseed--Rochefort_A_2019			2016	France	Mechanical		Field	Total		Soaking	1000	4	0.044502376	-0.173923534	14.91747011	0.09348475	0.01973047	75	3.955897565	0.101799716	0.093363773	0.119049801	-0.016154356	0.635095957
gyrB-Tenor-B1-4	Rochefort_A_2019	unpublished	PRJEB31617	IRHS	gyrB	Brassica napus	Brassicaceae	Rapeseed	Tenor	Seed	La Gruche	Illumina MiSeq	PAIRED	Rapeseed--Rochefort_A_2019			2016	France	Mechanical		Field	Total		Soaking	1000	4	0.226513098	0.014624966	12.46019869	0.144969697	0.063331346	74	4.021078316	0.148135205	0.046024537	0.228467392	0.073780464	0.64757364
gyrB-Tenor-B1-5	Rochefort_A_2019	unpublished	PRJEB31617	IRHS	gyrB	Brassica napus	Brassicaceae	Rapeseed	Tenor	Seed	La Gruche	Illumina MiSeq	PAIRED	Rapeseed--Rochefort_A_2019			2016	France	Mechanical		Field	Total		Soaking	1000	4	0.09438942	-0.238795434	13.17429253	0.148402285	0.015527143	75	4.298575417	0.131656728	-0.045046222	0.146712003	0.008441887	0.690110859
gyrB-Tenor-B2-1	Rochefort_A_2019	unpublished	PRJEB31617	IRHS	gyrB	Brassica napus	Brassicaceae	Rapeseed	Tenor	Seed	La Gruche	Illumina MiSeq	PAIRED	Rapeseed--Rochefort_A_2019			2016	France	Mechanical		Field	Total		Soaking	1000	4	0.107423812	-0.07228761	11.37030805	0.147535194	0.143256497	45	2.990949687	0.145469643	0.05493626	0.24743089	0.081885691	0.544615749
gyrB-Tenor-B2-2	Rochefort_A_2019	unpublished	PRJEB31617	IRHS	gyrB	Brassica napus	Brassicaceae	Rapeseed	Tenor	Seed	La Gruche	Illumina MiSeq	PAIRED	Rapeseed--Rochefort_A_2019			2016	France	Mechanical		Field	Total		Soaking	1000	4	0.041945515	-0.208943545	12.98678713	0.107023516	0.053795627	77	4.615592725	0.146208859	0.041919828	0.198548109	0.025048832	0.736516665
gyrB-Tenor-B2-3	Rochefort_A_2019	unpublished	PRJEB31617	IRHS	gyrB	Brassica napus	Brassicaceae	Rapeseed	Tenor	Seed	La Gruche	Illumina MiSeq	PAIRED	Rapeseed--Rochefort_A_2019			2016	France	Mechanical		Field	Total		Soaking	1000	4	0.082268384	-0.22769326	10.19965637	0.11361516	0.065245423	32	2.885011546	0.133736467	-0.117557974	0.218314143	0.046337391	0.577002309
gyrB-Tenor-B2-4	Rochefort_A_2019	unpublished	PRJEB31617	IRHS	gyrB	Brassica napus	Brassicaceae	Rapeseed	Tenor	Seed	La Gruche	Illumina MiSeq	PAIRED	Rapeseed--Rochefort_A_2019			2016	France	Mechanical		Field	Total		Soaking	1000	4	0.049749949	-0.130547538	11.81545241	0.148734326	0.095424684	60	3.248535722	0.14303296	-0.074450513	0.232067447	0.09354585	0.549956981
