SampleID	Feature Count	Study_ID	Publication	study_accession	Study_Origin	Gene	Plant_species	Family	Plant	Genotype	Habitat	Condition	instrument_model	library_layout	PlantbyStudy	sample_title	Year	Country	Harvest	Inoculation	Site	Seed_fraction	Microbe_collection	Seed_number	Seed_mass_g	bray1	bray2	pielou_e	jaccard1	jaccard2	observed_otus	shannon
ITS-Boston-B2-5	17009	Rochefort_A_2019	unpublished	PRJEB31617	IRHS	ITS1	Brassica napus	Brassicaceae	Rapeseed	Boston	Seed	La Gruche	Illumina MiSeq	PAIRED	Rapeseed--Rochefort_A_2019		2016	France	Mechanical	None	Field	Total	Soaking	1000		0.062870079	0.042134904	0.652066331	-0.000700346	0.058306513	75	4.061602949
ITS-Colvert-AF-1	17009	Rochefort_A_2019	Rochefort et al 2019	PRJEB31617	IRHS	ITS1	Brassica napus	Brassicaceae	Rapeseed	Colvert	Seed	Pepiniere	Illumina MiSeq	PAIRED	Rapeseed--Rochefort_A_2019		2016	France	Mechanical	None	Field	Total	Soaking	1000		-0.232558291	0.027078156	0.653066385	-0.177308585	-0.089511153	67	3.96155894
ITS-Colvert-AF-2	17009	Rochefort_A_2019	Rochefort et al 2019	PRJEB31617	IRHS	ITS1	Brassica napus	Brassicaceae	Rapeseed	Colvert	Seed	Pepiniere	Illumina MiSeq	PAIRED	Rapeseed--Rochefort_A_2019		2016	France	Mechanical	None	Field	Total	Soaking	1000		-0.210667393	0.003398059	0.617814146	-0.202554168	-0.140110007	76	3.860058
ITS-Colvert-AF-3	17009	Rochefort_A_2019	Rochefort et al 2019	PRJEB31617	IRHS	ITS1	Brassica napus	Brassicaceae	Rapeseed	Colvert	Seed	Pepiniere	Illumina MiSeq	PAIRED	Rapeseed--Rochefort_A_2019		2016	France	Mechanical	None	Field	Total	Soaking	1000		-0.244749648	0.023262175	0.646478714	-0.247277068	-0.031169228	65	3.893332602
ITS-Colvert-AF-4	17009	Rochefort_A_2019	Rochefort et al 2019	PRJEB31617	IRHS	ITS1	Brassica napus	Brassicaceae	Rapeseed	Colvert	Seed	Pepiniere	Illumina MiSeq	PAIRED	Rapeseed--Rochefort_A_2019		2016	France	Mechanical	None	Field	Total	Soaking	1000		-0.229610186	0.029896786	0.635884553	-0.208250727	-0.194816888	69	3.884316343
ITS-Colvert-AF-5	17009	Rochefort_A_2019	Rochefort et al 2019	PRJEB31617	IRHS	ITS1	Brassica napus	Brassicaceae	Rapeseed	Colvert	Seed	Pepiniere	Illumina MiSeq	PAIRED	Rapeseed--Rochefort_A_2019		2016	France	Mechanical	None	Field	Total	Soaking	1000		-0.210774415	0.003234153	0.655569433	-0.229227534	-0.04884974	61	3.888010111
ITS-Colvert-B1-1	17009	Rochefort_A_2019	unpublished	PRJEB31617	IRHS	ITS1	Brassica napus	Brassicaceae	Rapeseed	Colvert	Seed	La Gruche	Illumina MiSeq	PAIRED	Rapeseed--Rochefort_A_2019		2016	France	Mechanical	None	Field	Total	Soaking	1000		0.13969721	0.108049095	0.651272348	0.170828904	-0.007267079	94	4.268822473
ITS-Colvert-B1-2	17009	Rochefort_A_2019	unpublished	PRJEB31617	IRHS	ITS1	Brassica napus	Brassicaceae	Rapeseed	Colvert	Seed	La Gruche	Illumina MiSeq	PAIRED	Rapeseed--Rochefort_A_2019		2016	France	Mechanical	None	Field	Total	Soaking	1000		0.129856615	0.120890768	0.67022798	0.124857618	0.06464267	90	4.351021586
ITS-Colvert-B1-3	17009	Rochefort_A_2019	unpublished	PRJEB31617	IRHS	ITS1	Brassica napus	Brassicaceae	Rapeseed	Colvert	Seed	La Gruche	Illumina MiSeq	PAIRED	Rapeseed--Rochefort_A_2019		2016	France	Mechanical	None	Field	Total	Soaking	1000		0.107470607	0.16485263	0.626175167	0.059800729	0.212627011	67	3.798434413
ITS-Colvert-B1-4	17009	Rochefort_A_2019	unpublished	PRJEB31617	IRHS	ITS1	Brassica napus	Brassicaceae	Rapeseed	Colvert	Seed	La Gruche	Illumina MiSeq	PAIRED	Rapeseed--Rochefort_A_2019		2016	France	Mechanical	None	Field	Total	Soaking	1000		0.100390322	0.123023602	0.688795316	0.103805924	0.154472567	83	4.391097298
ITS-Colvert-B1-5	17009	Rochefort_A_2019	unpublished	PRJEB31617	IRHS	ITS1	Brassica napus	Brassicaceae	Rapeseed	Colvert	Seed	La Gruche	Illumina MiSeq	PAIRED	Rapeseed--Rochefort_A_2019		2016	France	Mechanical	None	Field	Total	Soaking	1000		0.065025894	0.106739538	0.666145961	0.008373328	0.102097315	77	4.174594542
ITS-Colvert-B2-1	17009	Rochefort_A_2019	unpublished	PRJEB31617	IRHS	ITS1	Brassica napus	Brassicaceae	Rapeseed	Colvert	Seed	La Gruche	Illumina MiSeq	PAIRED	Rapeseed--Rochefort_A_2019		2016	France	Mechanical	None	Field	Total	Soaking	1000		0.10087388	0.114059859	0.677321812	0.139317729	0.04355995	82	4.306108644
ITS-Colvert-B2-2	17009	Rochefort_A_2019	unpublished	PRJEB31617	IRHS	ITS1	Brassica napus	Brassicaceae	Rapeseed	Colvert	Seed	La Gruche	Illumina MiSeq	PAIRED	Rapeseed--Rochefort_A_2019		2016	France	Mechanical	None	Field	Total	Soaking	1000		0.102101035	0.162241925	0.71070417	-0.006828056	0.125660956	67	4.311194883
ITS-Colvert-B2-3	17009	Rochefort_A_2019	unpublished	PRJEB31617	IRHS	ITS1	Brassica napus	Brassicaceae	Rapeseed	Colvert	Seed	La Gruche	Illumina MiSeq	PAIRED	Rapeseed--Rochefort_A_2019		2016	France	Mechanical	None	Field	Total	Soaking	1000		0.116771361	0.173537148	0.681024884	0.146362134	0.043381733	91	4.431970093
ITS-Colvert-B2-4	17009	Rochefort_A_2019	unpublished	PRJEB31617	IRHS	ITS1	Brassica napus	Brassicaceae	Rapeseed	Colvert	Seed	La Gruche	Illumina MiSeq	PAIRED	Rapeseed--Rochefort_A_2019		2016	France	Mechanical	None	Field	Total	Soaking	1000		0.117659693	0.130394624	0.674982586	0.112525643	0.078215781	85	4.326227271
ITS-Colvert-B2-5	17009	Rochefort_A_2019	unpublished	PRJEB31617	IRHS	ITS1	Brassica napus	Brassicaceae	Rapeseed	Colvert	Seed	La Gruche	Illumina MiSeq	PAIRED	Rapeseed--Rochefort_A_2019		2016	France	Mechanical	None	Field	Total	Soaking	1000		0.121812903	0.178156623	0.651034458	0.114198632	-0.051588189	109	4.406321216
ITS-Express-AF-1	17009	Rochefort_A_2019	Rochefort et al 2019	PRJEB31617	IRHS	ITS1	Brassica napus	Brassicaceae	Rapeseed	Express	Seed	Pepiniere	Illumina MiSeq	PAIRED	Rapeseed--Rochefort_A_2019		2016	France	Mechanical	None	Field	Total	Soaking	1000		-0.146553424	-0.123140003	0.632119459	-0.227270578	-0.073305052	61	3.748934476
ITS-Express-AF-2	17009	Rochefort_A_2019	Rochefort et al 2019	PRJEB31617	IRHS	ITS1	Brassica napus	Brassicaceae	Rapeseed	Express	Seed	Pepiniere	Illumina MiSeq	PAIRED	Rapeseed--Rochefort_A_2019		2016	France	Mechanical	None	Field	Total	Soaking	1000		-0.144361521	-0.13001294	0.606901564	-0.212129018	0.048937476	61	3.599373767
ITS-Express-AF-3	17009	Rochefort_A_2019	Rochefort et al 2019	PRJEB31617	IRHS	ITS1	Brassica napus	Brassicaceae	Rapeseed	Express	Seed	Pepiniere	Illumina MiSeq	PAIRED	Rapeseed--Rochefort_A_2019		2016	France	Mechanical	None	Field	Total	Soaking	1000		-0.296876242	0.043542975	0.645665926	-0.181950867	0.019581773	72	3.98371034
ITS-Express-AF-4	17009	Rochefort_A_2019	Rochefort et al 2019	PRJEB31617	IRHS	ITS1	Brassica napus	Brassicaceae	Rapeseed	Express	Seed	Pepiniere	Illumina MiSeq	PAIRED	Rapeseed--Rochefort_A_2019		2016	France	Mechanical	None	Field	Total	Soaking	1000		-0.185464978	-0.12245706	0.646674409	-0.255819194	-0.006932501	51	3.668212306
ITS-Express-AF-5	17009	Rochefort_A_2019	Rochefort et al 2019	PRJEB31617	IRHS	ITS1	Brassica napus	Brassicaceae	Rapeseed	Express	Seed	Pepiniere	Illumina MiSeq	PAIRED	Rapeseed--Rochefort_A_2019		2016	France	Mechanical	None	Field	Total	Soaking	1000		-0.180073516	-0.112429492	0.614627629	-0.214131047	-0.049806772	63	3.673801384
ITS-Express-B1-1	17009	Rochefort_A_2019	unpublished	PRJEB31617	IRHS	ITS1	Brassica napus	Brassicaceae	Rapeseed	Express	Seed	La Gruche	Illumina MiSeq	PAIRED	Rapeseed--Rochefort_A_2019		2016	France	Mechanical	None	Field	Total	Soaking	1000		0.13276933	-0.114193276	0.647024836	0.026394049	0.184199783	68	3.938739645
ITS-Express-B1-2	17009	Rochefort_A_2019	unpublished	PRJEB31617	IRHS	ITS1	Brassica napus	Brassicaceae	Rapeseed	Express	Seed	La Gruche	Illumina MiSeq	PAIRED	Rapeseed--Rochefort_A_2019		2016	France	Mechanical	None	Field	Total	Soaking	1000		0.162054658	-0.097602539	0.64398698	0.112680898	0.039102197	78	4.047717194
ITS-Express-B1-3	17009	Rochefort_A_2019	unpublished	PRJEB31617	IRHS	ITS1	Brassica napus	Brassicaceae	Rapeseed	Express	Seed	La Gruche	Illumina MiSeq	PAIRED	Rapeseed--Rochefort_A_2019		2016	France	Mechanical	None	Field	Total	Soaking	1000		0.165808345	-0.101104744	0.632461516	0.044096889	0.22665302	71	3.889478386
ITS-Express-B1-4	17009	Rochefort_A_2019	unpublished	PRJEB31617	IRHS	ITS1	Brassica napus	Brassicaceae	Rapeseed	Express	Seed	La Gruche	Illumina MiSeq	PAIRED	Rapeseed--Rochefort_A_2019		2016	France	Mechanical	None	Field	Total	Soaking	1000		0.137025787	-0.094836095	0.628020742	0.126494595	0.065017539	81	3.981557301
ITS-Express-B1-5	17009	Rochefort_A_2019	unpublished	PRJEB31617	IRHS	ITS1	Brassica napus	Brassicaceae	Rapeseed	Express	Seed	La Gruche	Illumina MiSeq	PAIRED	Rapeseed--Rochefort_A_2019		2016	France	Mechanical	None	Field	Total	Soaking	1000		0.162520404	-0.092282154	0.644215551	0.051781978	0.15257258	75	4.012701862
ITS-Express-B2-1	17009	Rochefort_A_2019	unpublished	PRJEB31617	IRHS	ITS1	Brassica napus	Brassicaceae	Rapeseed	Express	Seed	La Gruche	Illumina MiSeq	PAIRED	Rapeseed--Rochefort_A_2019		2016	France	Mechanical	None	Field	Total	Soaking	1000		0.110698575	-0.007796058	0.675578051	0.12465334	0.063639622	82	4.295022593
ITS-Express-B2-2	17009	Rochefort_A_2019	unpublished	PRJEB31617	IRHS	ITS1	Brassica napus	Brassicaceae	Rapeseed	Express	Seed	La Gruche	Illumina MiSeq	PAIRED	Rapeseed--Rochefort_A_2019		2016	France	Mechanical	None	Field	Total	Soaking	1000		0.119252781	-0.033975019	0.642658114	0.089040034	0.022559019	77	4.027401218
ITS-Express-B2-3	17009	Rochefort_A_2019	unpublished	PRJEB31617	IRHS	ITS1	Brassica napus	Brassicaceae	Rapeseed	Express	Seed	La Gruche	Illumina MiSeq	PAIRED	Rapeseed--Rochefort_A_2019		2016	France	Mechanical	None	Field	Total	Soaking	1000		0.143118092	-0.025898572	0.664293352	0.072349033	0.065578551	85	4.257715792
ITS-Express-B2-4	17009	Rochefort_A_2019	unpublished	PRJEB31617	IRHS	ITS1	Brassica napus	Brassicaceae	Rapeseed	Express	Seed	La Gruche	Illumina MiSeq	PAIRED	Rapeseed--Rochefort_A_2019		2016	France	Mechanical	None	Field	Total	Soaking	1000		0.029365368	0.004738199	0.693384979	-0.060128955	0.13116724	70	4.249952779
ITS-Express-B2-5	17009	Rochefort_A_2019	unpublished	PRJEB31617	IRHS	ITS1	Brassica napus	Brassicaceae	Rapeseed	Express	Seed	La Gruche	Illumina MiSeq	PAIRED	Rapeseed--Rochefort_A_2019		2016	France	Mechanical	None	Field	Total	Soaking	1000		0.130456931	-0.063913753	0.626436789	0.066763689	0.119439309	76	3.913931647
ITS-Major-AF-1	17009	Rochefort_A_2019	Rochefort et al 2019	PRJEB31617	IRHS	ITS1	Brassica napus	Brassicaceae	Rapeseed	Major	Seed	Pepiniere	Illumina MiSeq	PAIRED	Rapeseed--Rochefort_A_2019		2016	France	Mechanical	None	Field	Total	Soaking	1000		-0.283727824	0.061272419	0.639280008	-0.272683616	0.016923936	61	3.79140181
ITS-Major-AF-2	17009	Rochefort_A_2019	Rochefort et al 2019	PRJEB31617	IRHS	ITS1	Brassica napus	Brassicaceae	Rapeseed	Major	Seed	Pepiniere	Illumina MiSeq	PAIRED	Rapeseed--Rochefort_A_2019		2016	France	Mechanical	None	Field	Total	Soaking	1000		-0.271535149	0.038299683	0.665781935	-0.186426216	0.04063212	67	4.038692598
ITS-Major-AF-3	17009	Rochefort_A_2019	Rochefort et al 2019	PRJEB31617	IRHS	ITS1	Brassica napus	Brassicaceae	Rapeseed	Major	Seed	Pepiniere	Illumina MiSeq	PAIRED	Rapeseed--Rochefort_A_2019		2016	France	Mechanical	None	Field	Total	Soaking	1000		-0.276642001	0.028820293	0.633810199	-0.196246893	-0.035102552	74	3.935614872
ITS-Major-AF-4	17009	Rochefort_A_2019	Rochefort et al 2019	PRJEB31617	IRHS	ITS1	Brassica napus	Brassicaceae	Rapeseed	Major	Seed	Pepiniere	Illumina MiSeq	PAIRED	Rapeseed--Rochefort_A_2019		2016	France	Mechanical	None	Field	Total	Soaking	1000		-0.190449039	0.004046104	0.685588564	-0.236474944	-0.018421176	68	4.173494908
ITS-Major-AF-5	17009	Rochefort_A_2019	Rochefort et al 2019	PRJEB31617	IRHS	ITS1	Brassica napus	Brassicaceae	Rapeseed	Major	Seed	Pepiniere	Illumina MiSeq	PAIRED	Rapeseed--Rochefort_A_2019		2016	France	Mechanical	None	Field	Total	Soaking	1000		-0.183771808	-0.105732481	0.65491102	-0.299269041	0.049638914	47	3.63776145
ITS-Major-B1-1	17009	Rochefort_A_2019	unpublished	PRJEB31617	IRHS	ITS1	Brassica napus	Brassicaceae	Rapeseed	Major	Seed	La Gruche	Illumina MiSeq	PAIRED	Rapeseed--Rochefort_A_2019		2016	France	Mechanical	None	Field	Total	Soaking	1000		0.097879578	-0.011786825	0.661201136	0.105176413	0.017467639	84	4.22660754
ITS-Major-B1-2	17009	Rochefort_A_2019	unpublished	PRJEB31617	IRHS	ITS1	Brassica napus	Brassicaceae	Rapeseed	Major	Seed	La Gruche	Illumina MiSeq	PAIRED	Rapeseed--Rochefort_A_2019		2016	France	Mechanical	None	Field	Total	Soaking	1000		0.142720301	-0.065211723	0.662384112	0.011495076	0.058024048	72	4.086860294
ITS-Major-B1-3	17009	Rochefort_A_2019	unpublished	PRJEB31617	IRHS	ITS1	Brassica napus	Brassicaceae	Rapeseed	Major	Seed	La Gruche	Illumina MiSeq	PAIRED	Rapeseed--Rochefort_A_2019		2016	France	Mechanical	None	Field	Total	Soaking	1000		0.12463893	-0.045713823	0.681060376	0.023765446	0.162400401	65	4.101596088
ITS-Major-B1-4	17009	Rochefort_A_2019	unpublished	PRJEB31617	IRHS	ITS1	Brassica napus	Brassicaceae	Rapeseed	Major	Seed	La Gruche	Illumina MiSeq	PAIRED	Rapeseed--Rochefort_A_2019		2016	France	Mechanical	None	Field	Total	Soaking	1000		0.127505655	-0.054778454	0.632546172	0.089109716	0.066020864	93	4.136319876
ITS-Major-B1-5	17009	Rochefort_A_2019	unpublished	PRJEB31617	IRHS	ITS1	Brassica napus	Brassicaceae	Rapeseed	Major	Seed	La Gruche	Illumina MiSeq	PAIRED	Rapeseed--Rochefort_A_2019		2016	France	Mechanical	None	Field	Total	Soaking	1000		0.147734674	-0.04369078	0.666161671	0.043204808	0.184527365	76	4.162129835
ITS-Major-B2-1	17009	Rochefort_A_2019	unpublished	PRJEB31617	IRHS	ITS1	Brassica napus	Brassicaceae	Rapeseed	Major	Seed	La Gruche	Illumina MiSeq	PAIRED	Rapeseed--Rochefort_A_2019		2016	France	Mechanical	None	Field	Total	Soaking	1000		0.155083004	-0.046331561	0.654062236	0.100691999	0.066878584	82	4.15823468
ITS-Major-B2-2	17009	Rochefort_A_2019	unpublished	PRJEB31617	IRHS	ITS1	Brassica napus	Brassicaceae	Rapeseed	Major	Seed	La Gruche	Illumina MiSeq	PAIRED	Rapeseed--Rochefort_A_2019		2016	France	Mechanical	None	Field	Total	Soaking	1000		0.120394386	0.155833037	0.666907508	0.166095663	-0.060913134	101	4.440411224
ITS-Major-B2-3	17009	Rochefort_A_2019	unpublished	PRJEB31617	IRHS	ITS1	Brassica napus	Brassicaceae	Rapeseed	Major	Seed	La Gruche	Illumina MiSeq	PAIRED	Rapeseed--Rochefort_A_2019		2016	France	Mechanical	None	Field	Total	Soaking	1000		0.118911652	0.112978579	0.661442017	0.095489102	0.06337724	89	4.283322183
ITS-Major-B2-4	17009	Rochefort_A_2019	unpublished	PRJEB31617	IRHS	ITS1	Brassica napus	Brassicaceae	Rapeseed	Major	Seed	La Gruche	Illumina MiSeq	PAIRED	Rapeseed--Rochefort_A_2019		2016	France	Mechanical	None	Field	Total	Soaking	1000		0.072976341	0.149852497	0.684378711	0.13545347	-0.010574734	93	4.475261075
ITS-Major-B2-5	17009	Rochefort_A_2019	unpublished	PRJEB31617	IRHS	ITS1	Brassica napus	Brassicaceae	Rapeseed	Major	Seed	La Gruche	Illumina MiSeq	PAIRED	Rapeseed--Rochefort_A_2019		2016	France	Mechanical	None	Field	Total	Soaking	1000		0.080430324	0.125555729	0.668869464	0.090077641	0.012771345	94	4.384164334
ITS-Mohican-AF-1	17009	Rochefort_A_2019	Rochefort et al 2019	PRJEB31617	IRHS	ITS1	Brassica napus	Brassicaceae	Rapeseed	Mohican	Seed	Pepiniere	Illumina MiSeq	PAIRED	Rapeseed--Rochefort_A_2019		2016	France	Mechanical	None	Field	Total	Soaking	1000		-0.230116462	0.057905813	0.652306429	-0.218521439	0.050664851	59	3.837285883
ITS-Mohican-AF-2	17009	Rochefort_A_2019	Rochefort et al 2019	PRJEB31617	IRHS	ITS1	Brassica napus	Brassicaceae	Rapeseed	Mohican	Seed	Pepiniere	Illumina MiSeq	PAIRED	Rapeseed--Rochefort_A_2019		2016	France	Mechanical	None	Field	Total	Soaking	1000		-0.194274806	0.02667915	0.645384459	-0.266494834	0.075523748	50	3.642457073
ITS-Mohican-AF-3	17009	Rochefort_A_2019	Rochefort et al 2019	PRJEB31617	IRHS	ITS1	Brassica napus	Brassicaceae	Rapeseed	Mohican	Seed	Pepiniere	Illumina MiSeq	PAIRED	Rapeseed--Rochefort_A_2019		2016	France	Mechanical	None	Field	Total	Soaking	1000		-0.290616833	0.048074799	0.59603055	-0.128869784	0.012138702	75	3.712566229
ITS-Mohican-AF-4	17009	Rochefort_A_2019	Rochefort et al 2019	PRJEB31617	IRHS	ITS1	Brassica napus	Brassicaceae	Rapeseed	Mohican	Seed	Pepiniere	Illumina MiSeq	PAIRED	Rapeseed--Rochefort_A_2019		2016	France	Mechanical	None	Field	Total	Soaking	1000		-0.267329328	0.061861407	0.608830263	-0.210660445	0.003404672	69	3.719054549
ITS-Mohican-AF-5	17009	Rochefort_A_2019	Rochefort et al 2019	PRJEB31617	IRHS	ITS1	Brassica napus	Brassicaceae	Rapeseed	Mohican	Seed	Pepiniere	Illumina MiSeq	PAIRED	Rapeseed--Rochefort_A_2019		2016	France	Mechanical	None	Field	Total	Soaking	1000		-0.218539605	0.080650109	0.648040174	-0.190588629	-0.068888209	67	3.931069495
ITS-Mohican-B1-1	17009	Rochefort_A_2019	unpublished	PRJEB31617	IRHS	ITS1	Brassica napus	Brassicaceae	Rapeseed	Mohican	Seed	La Gruche	Illumina MiSeq	PAIRED	Rapeseed--Rochefort_A_2019		2016	France	Mechanical	None	Field	Total	Soaking	1000		0.121596153	0.085340334	0.635783889	0.192542098	-0.084830691	112	4.328006584
ITS-Mohican-B1-2	17009	Rochefort_A_2019	unpublished	PRJEB31617	IRHS	ITS1	Brassica napus	Brassicaceae	Rapeseed	Mohican	Seed	La Gruche	Illumina MiSeq	PAIRED	Rapeseed--Rochefort_A_2019		2016	France	Mechanical	None	Field	Total	Soaking	1000		0.062303049	0.081077394	0.664489318	0.025018868	0.115840977	84	4.247626646
ITS-Mohican-B1-3	17009	Rochefort_A_2019	unpublished	PRJEB31617	IRHS	ITS1	Brassica napus	Brassicaceae	Rapeseed	Mohican	Seed	La Gruche	Illumina MiSeq	PAIRED	Rapeseed--Rochefort_A_2019		2016	France	Mechanical	None	Field	Total	Soaking	1000		0.104866881	0.082527887	0.663133605	0.12840266	0.055037651	91	4.315537317
ITS-Mohican-B1-4	17009	Rochefort_A_2019	unpublished	PRJEB31617	IRHS	ITS1	Brassica napus	Brassicaceae	Rapeseed	Mohican	Seed	La Gruche	Illumina MiSeq	PAIRED	Rapeseed--Rochefort_A_2019		2016	France	Mechanical	None	Field	Total	Soaking	1000		0.140132604	0.137731627	0.668819629	0.116475085	0.080746915	78	4.203800381
ITS-Mohican-B1-5	17009	Rochefort_A_2019	unpublished	PRJEB31617	IRHS	ITS1	Brassica napus	Brassicaceae	Rapeseed	Mohican	Seed	La Gruche	Illumina MiSeq	PAIRED	Rapeseed--Rochefort_A_2019		2016	France	Mechanical	None	Field	Total	Soaking	1000		0.06312678	0.077685116	0.643851453	0.165863357	-0.04019755	99	4.268320889
ITS-Mohican-B2-1	17009	Rochefort_A_2019	unpublished	PRJEB31617	IRHS	ITS1	Brassica napus	Brassicaceae	Rapeseed	Mohican	Seed	La Gruche	Illumina MiSeq	PAIRED	Rapeseed--Rochefort_A_2019		2016	France	Mechanical	None	Field	Total	Soaking	1000		0.098456269	0.063325756	0.671006861	0.109380768	0.059279482	79	4.229880134
ITS-Mohican-B2-2	17009	Rochefort_A_2019	unpublished	PRJEB31617	IRHS	ITS1	Brassica napus	Brassicaceae	Rapeseed	Mohican	Seed	La Gruche	Illumina MiSeq	PAIRED	Rapeseed--Rochefort_A_2019		2016	France	Mechanical	None	Field	Total	Soaking	1000		0.063096741	0.012700298	0.642434642	0.130637468	-0.083429835	94	4.210894945
ITS-Mohican-B2-3	17009	Rochefort_A_2019	unpublished	PRJEB31617	IRHS	ITS1	Brassica napus	Brassicaceae	Rapeseed	Mohican	Seed	La Gruche	Illumina MiSeq	PAIRED	Rapeseed--Rochefort_A_2019		2016	France	Mechanical	None	Field	Total	Soaking	1000		0.042298469	0.07625886	0.655108033	0.096243122	0.007508231	86	4.209897664
ITS-Mohican-B2-4	17009	Rochefort_A_2019	unpublished	PRJEB31617	IRHS	ITS1	Brassica napus	Brassicaceae	Rapeseed	Mohican	Seed	La Gruche	Illumina MiSeq	PAIRED	Rapeseed--Rochefort_A_2019		2016	France	Mechanical	None	Field	Total	Soaking	1000		0.066575941	0.076069469	0.665741606	0.106713581	-0.033105594	82	4.232486881
ITS-Mohican-B2-5	17009	Rochefort_A_2019	unpublished	PRJEB31617	IRHS	ITS1	Brassica napus	Brassicaceae	Rapeseed	Mohican	Seed	La Gruche	Illumina MiSeq	PAIRED	Rapeseed--Rochefort_A_2019		2016	France	Mechanical	None	Field	Total	Soaking	1000		0.098813395	-0.045137023	0.617808869	0.075803799	0.10337204	73	3.824128508
ITS-Tenor-AF-1	17009	Rochefort_A_2019	Rochefort et al 2019	PRJEB31617	IRHS	ITS1	Brassica napus	Brassicaceae	Rapeseed	Tenor	Seed	Pepiniere	Illumina MiSeq	PAIRED	Rapeseed--Rochefort_A_2019		2016	France	Mechanical	None	Field	Total	Soaking	1000		-0.211636648	0.067869008	0.610494136	-0.155750255	-0.082506745	77	3.825836432
ITS-Tenor-AF-2	17009	Rochefort_A_2019	Rochefort et al 2019	PRJEB31617	IRHS	ITS1	Brassica napus	Brassicaceae	Rapeseed	Tenor	Seed	Pepiniere	Illumina MiSeq	PAIRED	Rapeseed--Rochefort_A_2019		2016	France	Mechanical	None	Field	Total	Soaking	1000		-0.187873412	0.041079865	0.615571067	-0.145966895	-0.143664775	77	3.857652479
ITS-Tenor-AF-3	17009	Rochefort_A_2019	Rochefort et al 2019	PRJEB31617	IRHS	ITS1	Brassica napus	Brassicaceae	Rapeseed	Tenor	Seed	Pepiniere	Illumina MiSeq	PAIRED	Rapeseed--Rochefort_A_2019		2016	France	Mechanical	None	Field	Total	Soaking	1000		-0.253684708	0.050322026	0.591008044	-0.139133171	-0.063294508	74	3.66983689
ITS-Tenor-AF-4	17009	Rochefort_A_2019	Rochefort et al 2019	PRJEB31617	IRHS	ITS1	Brassica napus	Brassicaceae	Rapeseed	Tenor	Seed	Pepiniere	Illumina MiSeq	PAIRED	Rapeseed--Rochefort_A_2019		2016	France	Mechanical	None	Field	Total	Soaking	1000		-0.201887777	0.026119693	0.635263341	-0.170868627	0.049340996	60	3.752431052
ITS-Tenor-AF-5	17009	Rochefort_A_2019	Rochefort et al 2019	PRJEB31617	IRHS	ITS1	Brassica napus	Brassicaceae	Rapeseed	Tenor	Seed	Pepiniere	Illumina MiSeq	PAIRED	Rapeseed--Rochefort_A_2019		2016	France	Mechanical	None	Field	Total	Soaking	1000		-0.251936982	0.063905875	0.630639487	-0.218375987	0.0375809	58	3.69427413
ITS-Tenor-B1-1	17009	Rochefort_A_2019	unpublished	PRJEB31617	IRHS	ITS1	Brassica napus	Brassicaceae	Rapeseed	Tenor	Seed	La Gruche	Illumina MiSeq	PAIRED	Rapeseed--Rochefort_A_2019		2016	France	Mechanical	None	Field	Total	Soaking	1000		0.107125264	-0.010506813	0.636006701	0.172093623	-0.031843505	98	4.206999789
ITS-Tenor-B1-2	17009	Rochefort_A_2019	unpublished	PRJEB31617	IRHS	ITS1	Brassica napus	Brassicaceae	Rapeseed	Tenor	Seed	La Gruche	Illumina MiSeq	PAIRED	Rapeseed--Rochefort_A_2019		2016	France	Mechanical	None	Field	Total	Soaking	1000		0.126268894	-0.009171421	0.671126302	0.107471833	-0.016354917	85	4.301510835
ITS-Tenor-B1-3	17009	Rochefort_A_2019	unpublished	PRJEB31617	IRHS	ITS1	Brassica napus	Brassicaceae	Rapeseed	Tenor	Seed	La Gruche	Illumina MiSeq	PAIRED	Rapeseed--Rochefort_A_2019		2016	France	Mechanical	None	Field	Total	Soaking	1000		0.043367827	-0.000191807	0.624663935	0.164083102	-0.08438288	108	4.219534608
ITS-Tenor-B1-4	17009	Rochefort_A_2019	unpublished	PRJEB31617	IRHS	ITS1	Brassica napus	Brassicaceae	Rapeseed	Tenor	Seed	La Gruche	Illumina MiSeq	PAIRED	Rapeseed--Rochefort_A_2019		2016	France	Mechanical	None	Field	Total	Soaking	1000		0.119669031	-0.029063937	0.642763663	0.061338853	-0.037040188	86	4.130569476
